sa4_name,name,x,y
Inner_west,BELMORE EARLY CHILDHOOD HEALTH CENTRE,151.08992648407173,-33.91678258940805
Inner_west,BELMORE POST OFFICE,151.08884194982582,-33.917941542501744
Inner_west,CANTERBURY HOSPITAL,151.0983422627761,-33.91935226714745
Inner_west,,151.1047818960774,-33.9130100181514
Inner_west,,151.10468379376016,-33.91074418417379
Inner_west,CAMPSIE AMBULANCE STATION,151.10621300395314,-33.91069200455468
Inner_west,CAMPSIE CENTRE,151.10287375134473,-33.91290167919537
Inner_west,CAMPSIE LIBRARY,151.10295271505484,-33.91246929263978
Inner_west,CAMPSIE POST OFFICE,151.10284216208782,-33.9126463495762
Inner_west,,151.10283191680196,-33.91213594971581
Inner_west,ANZAC PARK,151.10187048498764,-33.91159744699178
Inner_west,HARCOURT RESERVE,151.09667807262682,-33.90592023641046
Inner_west,CANTERBURY CITY COUNCIL,151.10342794090815,-33.907784098272
Inner_west,EARLWOOD CHILDRENS CENTRE,151.11916096203063,-33.91750304265783
Inner_west,,151.1327987876188,-33.91788288256516
Inner_west,MARRICKVILLE GOLF CLUB,151.13928818938356,-33.91942629114084
Inner_west,,151.1334736766204,-33.91353139018246
Inner_west,,151.13143286599163,-33.913266684102105
Inner_west,HURLSTONE PARK POST OFFICE,151.13156055791603,-33.909180211635196
Inner_west,,151.13121982782704,-33.908433521100314
Inner_west,SAWYER RESERVE,151.12868246534018,-33.91176084278132
Inner_west,CANTERBURY AQUATIC & FITNESS CENTRE,151.11372864738667,-33.9103025735044
Inner_west,BLICK OVAL,151.12183073978375,-33.90501039221738
Inner_west,CAMPBELL ATHLETIC FIELD,151.11964490064392,-33.90470561727008
Inner_west,,151.11927860540027,-33.90366065875939
Inner_west,,151.11879713176415,-33.904242501994595
Inner_west,WARWICK RESERVE,151.1226163883649,-33.91274587628707
Inner_west,,151.1297894907058,-33.905195363934126
Inner_west,FERNHILL STREET RESERVE,151.13129049110393,-33.90643389056875
Inner_west,ST PAUL OF THE CROSS,151.13546145700303,-33.90611978332775
Inner_west,MCNEILLY PARK,151.15048244288866,-33.91311710155108
Inner_west,,151.1439751403953,-33.916514369598126
Inner_west,RICHARDSONS LOOKOUT,151.1500219817454,-33.9211814300694
Inner_west,WARREN PARK,151.14982364451043,-33.92173805681584
Inner_west,,151.1556774639571,-33.92284611281588
Inner_west,SIAOLA CONGREGATION,151.1598808356817,-33.92127704823062
Inner_west,SYDNEY PORTUGAL COMMUNITY CLUB,151.1609443394685,-33.91560264285213
Inner_west,,151.16147403916057,-33.91506112941667
Inner_west,,151.16105381715215,-33.915329564771326
Inner_west,FRASER PARK,151.16270975088565,-33.91541707944623
Inner_west,MARRICKVILLE ROAD CHURCH,151.15464889205845,-33.90994730439797
Inner_west,MARRICKVILLE TOWN HALL,151.15421302768596,-33.90899524856514
Inner_west,ADDISON ROAD COMMUNITY CENTRE,151.16110844370456,-33.90220343863309
Inner_west,JARVIE PARK,151.1562090815523,-33.90740428567041
Inner_west,WICKS PARK,151.1630812356967,-33.909583626481655
Inner_west,MARRICKVILLE BOWLING AND RECREATION CLUB,151.1641454581357,-33.91052565147212
Inner_west,,151.16398138084904,-33.91032673141587
Inner_west,CASIMIR CATHOLIC COLLEGE,151.1511284321892,-33.91093011485734
Inner_west,THE MARONITE SISTERS OF THE HOLY FAMILY VILLAGE,151.14635129481456,-33.91010851225513
Inner_west,ST MAROUN'S COLLEGE,151.144472058766,-33.90877342580224
Inner_west,DULWICH HIGH SCHOOL OF VISUAL ARTS AND DESIGN,151.14465741624343,-33.90351228732361
Inner_west,GILBERT BARRY RESERVE,151.14442435283456,-33.90806610528656
Inner_west,,151.1579587158582,-33.9029156086306
Inner_west,MARRICKVILLE FIRE STATION,151.15385650341764,-33.90914747529968
Inner_west,MARRICKVILLE LIBRARY,151.15422779149765,-33.908930053823944
Inner_west,MARRICKVILLE POST OFFICE,151.15721418586244,-33.91108777369175
Inner_west,MARRICKVILLE DISTRICTS LAWN TENNIS CLUB,151.15241073862973,-33.903154768072476
Inner_west,,151.15127073521168,-33.90157827263385
Inner_west,LOUISA LAWSON RESERVE,151.14887030741517,-33.91585442335777
Inner_west,MARRICKVILLE SOUTH POST OFFICE,151.1516799950787,-33.91530531658401
Inner_west,MARRICKVILLE UNITING CHURCH,151.15015605530152,-33.91561799817063
Inner_west,,151.15221224957955,-33.9150256944613
Inner_west,MARRICKVILLE RSL CLUB,151.15384020618177,-33.91333884367811
Inner_west,SILVER STREET BAPTIST MISSION,151.1564169292512,-33.91213574321049
Inner_west,GREEK MACEDONIAN CLUB,151.1531352613474,-33.907028784390604
Inner_west,NESS PLAYGROUND,151.14822427319876,-33.91052820562588
Inner_west,COLUMBIA AGED CARE SERVICES-ACACIA CENTRE,151.147428020904,-33.907525891167154
Inner_west,DULWICH HILL LIBRARY,151.14371986434438,-33.9035615710256
